Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
4089,Northwell Health Stern Family Center for Rehabilitation,NH,Residential Health Care Facility - SNF,04/01/1989,330 Community Drive,,Manhasset,New York,11030,5165628000.0,5165628074.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2951305N,Northwell Health Stern Family Center for Rehabilitation,300 Community Drive,,Manhasset,New York,11030,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.773783,-73.699986,"(40.773783, -73.699986)"
15384,St. Johnland LHCSA,LHCSA,Licensed Home Care Services Agency,12/27/2022,393 Sunken Meadow Road,,Kings Park,New York,11754,6316634456.0,6316634454.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2753L001,"St. Johnland LHCSA, Inc.",393 Sunken Meadow Road,,Kings Park,New York,11754,,,,,New York,,Business Corporation,,,
13961,Star Surgical Suites,DTC,Diagnostic and Treatment Center,10/20/2020,623 Stewart Avenue,,Garden City,New York,11530,5162324792.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2905001R,"Star Surgical Suites, LLC",623 Stewart Avenue,,Garden City,New York,11530,,,,,New York,,LLC,40.733078,-73.611243,"(40.733078, -73.611243)"
6313,Jefferson's Ferry,NH,Residential Health Care Facility - SNF,09/04/2001,500 Mather Drive,,So  Setauket,New York,11720,6316502600.0,6316503254.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151317N,Active Retirement Community Inc,1 Jefferson Ferry Dr,,So. Setauket,New York,11720,,,,,New York,,Not for Profit Corporation,40.898117,-73.079689,"(40.898117, -73.079689)"
15222,"Northwell Health Cancer Institute at Riverhead, A Program of South Shore University Hospital",HOSP-EC,Hospital Extension Clinic,02/03/2021,896 Old Country Road,,Riverhead,New York,11901,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,South Shore University Hospital,924.0,5154000H,South Shore University Hospital,301 East Main Street,,Bay Shore,New York,11706,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,,,
10147,Stony Brook Southampton Hospital East Hampton Radiology and Lab,HOSP-EC,Hospital Extension Clinic,05/17/2018,200 Pantigo Place,,East Hampton,New York,11937,6317268436.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.968404,-72.169997,"(40.968404, -72.169997)"
15044,Gables Home for Adults,AH,Adult Home,12/23/1983,127 Rider Avenue,,Patchogue,New York,11772,6314753857.0,6314753857.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-909,"Gables Holding Company, Inc.",127 Rider Avenue,,Patchogue,New York,11772-3956,,,,,New York,,Business Corporation,40.760715,-73.008305,"(40.760715, -73.008305)"
12519,"Interpool Temporary Personnel, Inc.",LHCSA,Licensed Home Care Services Agency,02/27/1991,15 Newbridge Rd,,Hicksville,New York,11801-2886,5166816800.0,5166817859.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0291L001,"Interpool Temporary Personnel, Inc.",15 Newbridge Road,,Hicksville,New York,11801-2886,,,,,New York,,Business Corporation,40.771799,-73.527561,"(40.771799, -73.527561)"
13807,Full Care,LHCSA,Licensed Home Care Services Agency,03/30/1993,189 Sunrise Hwy,Ste 204,Rockville Centre,New York,11570-4723,5165361490.0,5165361585.0,www.fullcare.com,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,9339L001,"Preferred Home Services, Inc.",189 Sunrise Highway,,Rockville Centre,New York,11570-4723,,,,,New York,,Business Corporation,40.657612,-73.648591,"(40.657612, -73.648591)"
13606,"Surrogate Family Care, Llc",LHCSA,Licensed Home Care Services Agency,06/14/2019,1300 Jericho Turnpike,"Suite 205, 2nd Fl",New Hyde Park,New York,11040,5168062223.0,8885010635.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2642L001,"Surrogate Family Care, Llc",1300 Jericho Turnpike,"Suite 205, 2nd Fl",New Hyde Park,New York,11040,,,"Suite 205, 2nd Fl",,New York,,LLC,40.732513,-73.682098,"(40.732513, -73.682098)"
13727,Madonna Perinatal Services,LHCSA,Licensed Home Care Services Agency,01/30/1989,375 N Broadway,,Jericho,New York,11753-2016,5167474616.0,5167474756.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,7027L001,"Madonna Services, Ltd.",375 N Broadway,,Jericho,New York,11753-2016,,,,,New York,,Business Corporation,40.781573,-73.531656,"(40.781573, -73.531656)"
8619,Planned Parenthood Plan Van Mobile Health Center,,Mobile Diagnostic and Treatment Center Extension Clinic,10/28/2008,530 Fulton Avenue,,Hempstead,New York,11550,5167502501.0,5164833556.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Planned Parenthood Margaret Sanger Center,1543.0,7002273R,"Planned Parenthood of Greater New York, Inc.",26 Bleeker Street,,New York,New York,10012,,,,,New York,,Not for Profit Corporation,40.710361,-73.613586,"(40.710361, -73.613586)"
9825,Cassena Kidney Care at East Neck,DTC,Diagnostic and Treatment Center,08/06/2015,134 Great East Neck Road,,West Babylon,New York,11704,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5150210R,"Mills Pond Dialysis Center, LLC",134 Great East Neck Road,,West Babylon,New York,11704,,,,,New York,,LLC,40.691008,-73.346764,"(40.691008, -73.346764)"
13201,Right At Home,LHCSA,Licensed Home Care Services Agency,06/26/2014,212 Medford Avenue,,Patchoque,New York,11772,6312072626.0,6312073601.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1943L001,"Omega Care & Health, Inc.",212 Medford Avenue,,Patchoque,New York,11772,,,,,New York,,Business Corporation,40.774357,-73.008127,"(40.774357, -73.008127)"
4959,Oyster Bay Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,07/06/1994,17 East Old Country Road,,Hicksville,New York,11801,5163642100.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Port Washington Dialysis Center,9926.0,2951206R,"True North Dialysis Center, LLC",1 Cisney Avenue,,Floral Park,New York,11001,,,,,New York,,LLC,40.76463,-73.51697,"(40.76463, -73.51697)"
9812,St. Francis Hospital Infusion Center,HOSP-EC,Hospital Extension Clinic,06/26/2015,2200 Northern Boulevard,,East Hills,New York,11576,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,St. Francis Hospital & Heart Center,563.0,2953000H,St Francis Hospital Inc,1 Huntington Quadrangle Suite 4 Co4,,Melville,New York,11747,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.807203,-73.63525,"(40.807203, -73.63525)"
15057,Atria East Northport,AH,Adult Home,03/15/1996,10 Cheshire Place,,East Northport,New York,11731,6317578000.0,6317578010.0,www.atriaretirementliving.com#http://www.atriaretirementliving.com#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-929,"ATR New York LH, Inc.",500 N. Hurstbourne Parkway,Suite 200,Louisville,New York,40222,,,Suite 200,,New York,,Business Corporation,40.875478,-73.321067,"(40.875478, -73.321067)"
8519,Carillon Dialysis LLC,DTC,Diagnostic and Treatment Center,08/09/2007,830 Park Avenue,,Huntington,New York,11743,6316300398.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153210R,"Carillon Dialysis, LLC",820 Park Avenue,,Huntington,New York,11745,,,,,New York,,LLC,40.855377,-73.38932,"(40.855377, -73.38932)"
15152,Oyster Bay Manor Home Care,LHCSA,Licensed Home Care Services Agency,05/28/2021,150 South Street,,Oyster Bay,New York,11771,5166240600.0,5163736672.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2746L001,"Oyster Bay Manor Home Care, Inc.",150 South Street,,Oyster Bay,New York,11771,,,,,New York,,Business Corporation,40.870583,-73.531565,"(40.870583, -73.531565)"
15163,All American Assisted Living at Coram,EHP,Enriched Housing Program,06/30/2021,463 Middle Country Road,,Coram,New York,11727,6314483768.0,6313203520.0,https://allamericanatcoram.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-S-317,"GK Coram Operating, LLC","100 Jericho Quadrangle, Suite 142",,Jericho,New York,11753,,,,,New York,,LLC,,,
13977,Imperial Home Health Care Inc.,LHCSA,Licensed Home Care Services Agency,02/15/2021,75 South Main Street,,Freeport,New York,11520,5162085196.0,5162088096.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2457L001,Imperial Home Health Care Inc.,75 South Main Street,,Freeport,New York,11520,,,,,New York,,Business Corporation,40.655272,-73.580768,"(40.655272, -73.580768)"
13032,"Family Aides, Inc.",LHCSA,Licensed Home Care Services Agency,11/05/2007,120 West John Street,Suite B,Hicksville,New York,11801,5166812300.0,5166812399.0,www.familyaides.net,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1662L001,"Family Aides, Inc.",120 West John Street,Suite B,Hicksville,New York,11801-1016,,,Suite B,,New York,,Business Corporation,40.768721,-73.531686,"(40.768721, -73.531686)"
14830,The Bristal at Lynbrook,AH,Adult Home,08/07/1998,8 Freer Street,,Lynbrook,New York,11563,5165932424.0,5165995594.0,www.seniorcareassistedliving.com#http://www.seniorcareassistedliving.com#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-335,"Lynbrook Senior Care, LLC",8 Freer St,,Lynbrook,New York,11563-2816,,,,,New York,,LLC,40.656416,-73.683942,"(40.656416, -73.683942)"
6423,South Ocean Care Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,07/22/2002,101 South Bergen Place,,Freeport,New York,11520,5166233600.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Harmony Health Care Long Island,15557.0,2908201R,Nassau Health Care Corporation,240 Old Country Road,,Mineola,New York,11501,Harmony Health Care Long Island,2201 Hempstead Turnpike,,East Meadow,New York,11554.0,Public Benefit Corporation,40.65382,-73.5877,"(40.65382, -73.5877)"
531,Elmont Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,05/06/1983,161 Hempstead Turnpike,,Elmont,New York,11003,5165718208.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Harmony Health Care Long Island,15557.0,2908201R,Nassau Health Care Corporation,240 Old Country Road,,Mineola,New York,11501,Harmony Health Care Long Island,2201 Hempstead Turnpike,,East Meadow,New York,11554.0,Public Benefit Corporation,40.709026,-73.721649,"(40.709026, -73.721649)"
6482,"Endoscopy Center of Long Island, LLC",DTC,Diagnostic and Treatment Center,01/20/2003,711 Stewart Avenue,,Garden City,New York,11530,5162273254.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2905202R,"Endoscopy Center of Long Island, LLC",711 Stewart Avenue,,Garden City,New York,11530,,,,,New York,,LLC,40.732571,-73.607971,"(40.732571, -73.607971)"
6433,NYU Langone Perlmutter Cancer Center - Long Island Radiation Therapy Center,HOSP-EC,Hospital Extension Clinic,05/10/2002,264 Old Country Road,,Mineola,New York,11501,5167425576.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,NYU Langone Hospitals,1463.0,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.738518,-73.641991,"(40.738518, -73.641991)"
10442,East Patchogue Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/07/2020,479 East Main Street,,Patchogue,New York,11772,6314472401.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Bronx Dialysis Center,6661.0,7000272R,"Knickerbocker Dialysis, Inc",1615-1617 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Business Corporation,40.767659,-72.996924,"(40.767659, -72.996924)"
13218,Ideal Home Care Services Inc.,LHCSA,Licensed Home Care Services Agency,01/08/2013,300 Motor Parkway,Suite 125,Hauppauge,New York,11788,6315095600.0,6315095599.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1971L001,Ideal Home Care Services Inc.,300 Motor Parkway,Suite 125,Hauppauge,New York,11788,,,Suite 125,,New York,,Business Corporation,40.808214,-73.249209,"(40.808214, -73.249209)"
12573,"Aides At Home, Inc.",LHCSA,Licensed Home Care Services Agency,09/20/2002,25 East Main St.,#1,Bayshore,New York,11706-8303,6316669226.0,6316665604.0,www.aidesathome.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0605L002,"Aides At Home, Inc.",29 West Marie Street,,Hicksville,New York,11801-3868,,,,,New York,,Business Corporation,40.722128,-73.247197,"(40.722128, -73.247197)"
943,St Catherine of Siena Hospital,HOSP,Hospital,07/12/1977,50 Route 25A,,Smithtown,New York,11787,6318623107.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157003H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Catherine Siena Med Ctr,1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.867531,-73.220222,"(40.867531, -73.220222)"
14835,The Bristal at East Meadow,EHP,Enriched Housing Program,01/03/2001,40 Merrick Ave.,,East Meadow,New York,11554,5165420800.0,5164650165.0,www.thebristal.com#http://www.thebristal.com#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-S-299,"Engel Burman Senior Housing at East Meadow, Inc.",40 Merrick Ave.,,East Meadow,New York,11554-1581,,,,,New York,,Business Corporation,40.73599,-73.582489,"(40.73599, -73.582489)"
15267,Daleview Care Center,NH,Residential Health Care Facility - SNF,03/28/2022,530 Fulton Street,,Farmingdale,New York,11735,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Daleview Care Center,524.0,5150302N,MMR Care Corp,574 Fulton Street,,Farmingdale,New York,11735,,,,,New York,,Business Corporation,,,
491,Glengariff Rehabilitation and Healthcare Center,NH,Residential Health Care Facility - SNF,01/01/1901,141 Dosoris Lane,,Glen Cove,New York,11542,5166761100.0,5167590216.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2901306N,Glengariff Operating LLC,141 Dosoris Lane,,Glen Cove,New York,11542,,,,,New York,,LLC,40.881001,-73.630241,"(40.881001, -73.630241)"
915,Planned Parenthood Hudson Peconic - Huntington,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/26/1998,755 New York Avenue,,Huntington,New York,11743,5163617526.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,"Planned Parenthood Hudson Peconic, Inc",1049.0,5902208R,"Planned Parenthood Hudson Peconic, Inc.",570 Taxter Road,Suite 250,Elmsford,New York,10523,,,Suite 250,,New York,,Not for Profit Corporation,40.860191,-73.420326,"(40.860191, -73.420326)"
10031,Hamptons Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,04/11/2017,64 County Road 39,,Southampton,New York,11968,5168693700.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,"Woodmere Dialysis, LLC",6522.0,2950210R,"Woodmere Dialysis, LLC",1050 Central Avenue,,Woodmere,New York,11598,,,,,New York,,LLC,40.896614,-72.400654,"(40.896614, -72.400654)"
15304,Deer Park Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/06/2021,1350 Deer Park Avenue,,North Babylon,New York,11703,6319566060.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,FMS-Southern Manhattan Dialysis Center,3414.0,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,,,
13365,Mercy'S H&C Services Inc.,LHCSA,Licensed Home Care Services Agency,01/22/2018,12 Three Sisters Road,,St. James,New York,11780,6315842001.0,6315842001.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2192L001,Mercy'S H&C Services Inc.,12 Three Sisters Road,,St. James,New York,11780,,,,,New York,,Business Corporation,40.893533,-73.156399,"(40.893533, -73.156399)"
885,Long Island Community Hospital,HOSP,Hospital,01/01/1901,101 Hospital Road,,Patchogue,New York,11772,6316547100.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5123000H,Long Island Community Hospital at NYU Langone Health,101 Hospital Road,,Patchogue,New York,11772,NYU Langone Health System,550 First Avenue,,New York,New York,10016.0,Not for Profit Corporation,40.778915,-72.978035,"(40.778915, -72.978035)"
9780,Fresenius Kidney Care - Centereach Dialysis Center.,DTC-EC,Diagnostic and Treatment Center Extension Clinic,02/20/2015,1500 Middle Country Road,,Centereach,New York,11720,6313315500.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,FMS-Southern Manhattan Dialysis Center,3414.0,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.860018,-73.06461,"(40.860018, -73.06461)"
3104,South Nassau Communities Hospital,LTHHCP,Long Term Home Health Care Program,10/04/1991,1000 South Oyster Bay Road,,Hicksville,New York,11801,5163775000.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2950900L,South Nassau Communities Hospital Inc,2445 Oceanside Road,,Oceanside,New York,11572,,,,,New York,,Not for Profit Corporation,,,
15025,Gurwin Jewish Fay J. Lindner Residence,AH,Adult Home,06/06/2001,50 Hauppauge Road,,Commack,New York,11725,6317156500.0,6317158580.0,www.Gurwin.org#http://www.Gurwin.org#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-E-288,"Gurwin Jewish - Fay J. Lindner Residences, Inc.",50 Hauppauge Road,,Commack,New York,11725-4403,,,,,New York,,Not for Profit Corporation,40.829629,-73.297862,"(40.829629, -73.297862)"
14820,The Glen at Maple Pointe,AH,Adult Home,11/01/2002,260 Maple Avenue,,Rockville Center,New York,11570,5167644848.0,5167644442.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-320,"Maple Pointe Senior Care, Llc",260 Maple Avenue,,Rockville Center,New York,11570,,,,,New York,,LLC,40.658021,-73.631837,"(40.658021, -73.631837)"
12502,"Personal Touch Home Care Of Long Island, Inc.",LHCSA,Licensed Home Care Services Agency,05/18/1988,60 Hempstead Ave,Ste 215,West Hempstead,New York,11552,5162273400.0,5162273411.0,www.pthomecare.com,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0130L001,"Personal Touch Home Care of Long Island, Inc.",1985 Marcus Avenue Suite 202,,Lake Success,New York,11042,,,,,New York,,Business Corporation,40.701971,-73.639513,"(40.701971, -73.639513)"
